stud_id,contact,tepsb_sex,cp09v02,cp09v05,cp09v06,cp09v07,cp09v08_u,cp09v08_ud,cp09v09,cp09v10,cp09v11_1,cp09v11_2,cp09v11_3,cp09v11_4,cp09v11_5,cp09v11_6,cp09v11_7,cp09v11_8,cp09v11_9,cp09v11_10,cp09v12,cp09v13,cp09v14,cp09v15,cp09v16,cp09v17,cp09v18,cp09v19,cp09v20,cp09v20_k,cp09v21,cp09v22,cp09v23,cp09v24,cp09v25,cp09v26,cp09v27
"05134","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","社會科學、商業及法律領域","日間部","不是","無","無","無","無","有","無","無","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",154,44
"18717","正式未成功接觸","男","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","跳答","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值"
"02052","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","農學領域","日間部","不是","有","無","無","無","無","無","有","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",160,65
"14794","正式成功完訪","男","男","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","私立科技大學","社會科學、商業及法律領域","日間部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",179,65
"15950","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","農學領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",157,52
"09750","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","人文及藝術領域","日間部","不是","無","有","無","無","無","無","有","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",157,60
"02192","正式成功完訪","男","男","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","私立科技大學","工程、製造及營造領域","日間部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",167,50
"16251","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","人文及藝術領域","日間部","不是","無","無","無","無","有","無","無","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",148,42
"17257","正式成功完訪","女","女","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","私立科技大學","社會科學、商業及法律領域","夜間部、進修部（或進修學院、進修專校）、推廣部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",162,62
"05322","正式成功接觸未完訪","女","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","跳答","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值"
"05421","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","服務領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",170,70
"10087","正式成功完訪","女","女","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","公立科技大學","工程、製造及營造領域","日間部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",156,47
"12375","正式未成功接觸","女","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","跳答","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值"
"01733","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","教育領域","日間部","不是","無","無","無","無","有","無","無","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",156,39
"17433","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","人文及藝術領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",160,78
"06703","正式成功完訪","男","男","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","公立科技大學","工程、製造及營造領域","日間部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",175,70
"07927","正式未成功接觸","女","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","跳答","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值"
"12330","預試成功完訪","男","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","跳答","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值","遺漏值"
"12356","正式成功完訪","男","男","爸爸（含繼父、養父）","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","拒答","日間部","不是","無","無","有","有","無","無","無","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",170,68
"01868","正式成功完訪","男","男","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","社會科學、商業及法律領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",173,55
"03349","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","社會科學、商業及法律領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",163,48
"06144","正式成功完訪","女","女","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","私立科技大學","人文及藝術領域","日間部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",163,50
"02767","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","公立一般大學","人文及藝術領域","日間部","不是","無","無","無","無","有","無","無","無","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",165,58
"15297","正式成功完訪","男","男","學生本人","高中","有，已畢業","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","有（含志願役）（跳答第15題）","跳答","跳答","受固定的公司__機構雇用","公家單位","100-299人","公務機構及國防事業","個人服務工作人員","有，__人【請鍵入電腦並記錄在開放紀錄表中】",23,"96年",84,"4萬5以上，不到5萬","是（跳答第26題）","跳答",178,70
"01869","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","社會科學、商業及法律領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",164,52
"16476","正式成功完訪","女","女","學生本人","大學","沒有，還沒畢業（指還在唸書）","私立一般大學","科學領域","日間部","不是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",162,48
"19768","正式成功完訪","女","女","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","私立技職學院","醫藥衛生及社福領域","日間部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","有","受固定的公司__機構雇用","不知道、不清楚","不知道、不清楚","電腦、通信及視聽電子產品製造業","機械操作工及裝配工","沒有","跳答","96年",48,"1萬以上，不到1萬5","是（跳答第26題）","跳答",164,78
"09045","正式成功完訪","女","女","學生本人","技術學院或科技大學","沒有，還沒畢業（指還在唸書）","公立技職學院","科學領域","日間部","是","無","無","無","無","無","無","無","有","無","無","沒有（含實習、兼職、義務役、一般替代役等）","沒有","沒有（跳答第26題）","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答","跳答",162,48
